session_id,station_id,started_at,ended_at,duration_minutes,energy_kwh,station_power_kw,session_type,price_per_kwh,cost_pln,driver_id,is_anomaly
23377bbcfffe47c8b9feb99c31274148,474506,2025-03-21T20:42:00+00:00,2025-03-21T22:12:00+00:00,90.0,12.76,10.5,home,0.3841,4.9,DRV_2a780143-47c3,false
c5580bb281f743fb99e45c6ac9c23e69,193148,2025-07-09T01:07:00+00:00,2025-07-09T05:21:00+00:00,254.0,16.136,4.6,home,0.3978,6.42,DRV_70fbeb0b-f8d0,false
56363094a97441db89a9d1c186cac6f4,167250,2024-02-22T12:37:00+00:00,2024-02-22T20:00:00+00:00,443.0,33.898,6.5,home,0.3566,12.09,DRV_d0239a2e-5b85,false
29890880277d4be9a070b6a198e52499,169761,2025-05-27T08:04:00+00:00,2025-05-27T11:37:00+00:00,213.0,56.921,18.7,work,0.3547,20.19,DRV_7c4d19d0-db69,false
2a60c652e71446688f1d7d3a9feefdff,506364,2024-11-08T20:09:00+00:00,2024-11-09T02:22:00+00:00,373.0,31.201,8.3,home,0.3664,11.43,DRV_0ffa9665-7f91,false
3ccec76cb8364448ad261ec55d42b9e9,459865,2025-10-10T19:03:00+00:00,2025-10-11T01:05:00+00:00,362.0,28.085,7.5,home,0.4178,11.73,DRV_2ac7c349-ae35,false
4f3949a83d3a458288b4f4743be79df4,463059,2025-09-20T20:36:00+00:00,2025-09-21T05:01:00+00:00,505.0,29.365,5.8,home,0.4292,12.6,DRV_b3f4d665-1ad7,false
fc043f0892074158b2771f63ada58417,176017,2025-09-17T08:57:00+00:00,2025-09-17T16:15:00+00:00,438.0,85.168,15.6,work,0.3593,30.6,DRV_51f07d80-833c,false
87079ad480be4e35a1c2645ac7332304,176321,2024-12-22T14:08:00+00:00,2024-12-22T17:35:00+00:00,207.0,16.801,9.9,home,0.3807,6.4,DRV_840e9c22-be5a,false
236e16089acb494a8d1f5318331f63fb,161551,2025-10-04T13:28:00+00:00,2025-10-04T14:13:00+00:00,45.0,45.475,100.0,public,0.7584,34.49,DRV_f69a42c1-c420,false
d88c656db61e4fdb9a435206ef2ddcc4,169763,2025-05-25T19:53:00+00:00,2025-05-25T22:26:00+00:00,153.0,8.229,4.8,home,0.3994,3.29,DRV_62cd4fcf-987a,false
45d5a68d290a4abb835b9fea1578d709,303136,2024-12-09T09:51:00+00:00,2024-12-09T10:40:00+00:00,49.0,134.781,250.0,public,0.7126,96.05,DRV_aea1f3c4-aa21,false
f24823ab177a4a5faffe33b3d4bf7a4b,167250,2024-03-14T19:25:00+00:00,2024-03-15T02:43:00+00:00,438.0,30.872,8.4,home,0.3555,10.97,DRV_1b1498f7-bfff,false
fe9936a362db4850bc5bf3a75fbbf0b1,301728,2024-03-02T13:44:00+00:00,2024-03-02T14:31:00+00:00,47.0,168.024,350.0,public,0.6478,108.84,DRV_a461b88b-9c30,false
d6d441cc195d42f8ae4a9b5d519554e3,307435,2024-09-03T19:02:00+00:00,2024-09-03T19:27:00+00:00,25.0,55.599,250.0,public,0.6436,35.79,DRV_73d7ef6e-5db0,false
4970ed9a09ce4cfba339ba1925637cc3,301733,2024-10-13T13:45:00+00:00,2024-10-13T14:36:00+00:00,51.0,178.634,350.0,public,0.7321,130.78,DRV_5bd067d3-f921,false
b49e04ccc24349e7a387eaf6d4c3a832,303136,2025-11-28T09:43:00+00:00,2025-11-28T10:05:00+00:00,22.0,65.423,250.0,public,0.8691,56.86,DRV_097bdd58-3aa0,false
41843b0304dd4054944823f7e7e646c7,507620,2025-12-31T09:34:00+00:00,2025-12-31T10:58:00+00:00,84.0,20.597,22.2,public,0.7778,16.02,DRV_0b6b63a3-b73e,false
871c08849bdf40f2ba2c0f19f0b2a5d1,480696,2024-05-15T09:06:00+00:00,2024-05-15T15:05:00+00:00,359.0,82.312,16.6,work,0.3072,25.29,DRV_5657e743-399c,false
0c394ec71f3144058d183eba3cd5fd7f,209985,2025-12-06T11:17:00+00:00,2025-12-06T11:51:00+00:00,34.0,18.411,50.0,public,0.7454,13.72,DRV_970d7631-a426,false
1c612ec210144131b50565f59f708368,193148,2025-07-19T21:10:00+00:00,2025-07-20T02:08:00+00:00,298.0,12.66,3.7,home,0.3956,5.01,DRV_024adc4c-082e,false
83efa9f3a1c74c8a84351b64893ad232,175658,2025-02-24T15:03:00+00:00,2025-02-24T17:30:00+00:00,147.0,33.866,21.5,work,0.3426,11.6,DRV_5f15fc13-816c,false
9d6429320066453dade299a14a90cd0c,500472,2025-12-11T08:53:00+00:00,2025-12-11T15:13:00+00:00,380.0,59.353,16.1,work,0.3644,21.63,DRV_8a8ee626-3bd1,false
15eacbcfab1041ceaa143cd82ff3cde4,194460,2025-07-25T18:10:00+00:00,2025-07-25T18:52:00+00:00,42.0,144.04,350.0,public,0.7198,103.67,DRV_abb74637-f783,false
81e03a5e8b48449686abd4e7f4124360,189690,2025-04-29T08:12:00+00:00,2025-04-29T11:49:00+00:00,217.0,34.771,11.2,work,0.3408,11.85,DRV_ec3b891b-a2ae,false
785ac5d0df924621a3f4c69d0534a101,460947,2024-07-22T20:42:00+00:00,2024-07-23T06:03:00+00:00,561.0,65.196,9.5,home,0.3765,24.54,DRV_4125be92-e8f3,false
04287378bf5043f480ef39355f90bed6,463062,2024-08-27T08:19:00+00:00,2024-08-27T10:30:00+00:00,131.0,25.144,13.7,work,0.3113,7.83,DRV_a31ebfa0-52e4,false
a0d572c8a8374e68bba205ca3dba6da8,157587,2025-11-20T15:24:00+00:00,2025-11-20T20:20:00+00:00,296.0,27.45,7.7,home,0.4167,11.44,DRV_7fa74149-3ad0,false
0b5995622227419f951ff086c1b5b5ca,463059,2024-07-28T20:03:00+00:00,2024-07-28T23:53:00+00:00,230.0,10.613,4.5,home,0.3578,3.8,DRV_b1aa7cc4-5273,false
c775e395d49445f0acd2a404a48e40f1,175659,2024-01-29T09:55:00+00:00,2024-01-29T13:47:00+00:00,232.0,52.12,14.7,work,0.2999,15.63,DRV_1d47abd6-9bd9,false
c6b469efb74e4a9390275b532285b2ef,307835,2024-09-15T02:59:00+00:00,2024-09-15T11:00:00+00:00,481.0,35.086,8.3,home,0.374,13.12,DRV_6da302e7-b272,false
eef1669450ca432d8aba590ee2c328aa,169763,2025-02-12T20:22:00+00:00,2025-02-12T23:49:00+00:00,207.0,23.284,7.7,home,0.3707,8.63,DRV_8a8ee626-3bd1,false
40d92bce79304a208b040f49d0be73ee,171420,2024-12-12T20:12:00+00:00,2024-12-13T03:17:00+00:00,425.0,17.811,3.7,home,0.3789,6.75,DRV_e5d4c24c-4671,false
54f90429a7de42cc9da4f4a70c3ce284,193148,2025-12-02T22:42:00+00:00,2025-12-03T04:30:00+00:00,348.0,48.051,9.8,home,0.3985,19.15,DRV_85aee9dd-d320,false
be4969ec666743bba3b563606fdc0bad,469428,2025-01-04T19:45:00+00:00,2025-01-05T03:21:00+00:00,456.0,61.918,10.2,home,0.3707,22.95,DRV_ad225dbd-3bdd,false
7f072cb92fd340c0b945f2fd56cb1ab0,157587,2025-11-09T01:09:00+00:00,2025-11-09T10:09:00+00:00,540.0,34.989,6.1,home,0.3984,13.94,DRV_544c057a-c96b,false
cd180a8244474eab84ef4324cc1b4157,161358,2025-04-30T14:29:00+00:00,2025-04-30T22:08:00+00:00,459.0,62.639,15.5,work,0.344,21.55,DRV_27cf69e4-32fb,false
d284f54efebe40db9a3a61036e3c4532,459865,2025-03-13T21:11:00+00:00,2025-03-14T00:32:00+00:00,201.0,29.884,10.5,home,0.3826,11.43,DRV_0a7f6fde-8be2,false
a932009453f24f11947f65701a43db54,162381,2024-06-01T09:14:00+00:00,2024-06-01T09:51:00+00:00,37.0,46.399,100.0,public,0.6356,29.49,DRV_f5aaf4bf-9958,false
b0946d2a2aa94b43ad15f16fb7b8c1a5,175522,2024-09-20T09:29:00+00:00,2024-09-20T10:54:00+00:00,85.0,33.137,40.0,public,0.6618,21.93,DRV_38cc6ec6-1d1f,false
5a4153b3e95f476c9ebac186ba108217,235604,2025-10-29T14:23:00+00:00,2025-10-29T20:08:00+00:00,345.0,52.039,11.2,work,0.3558,18.52,DRV_fbc3c565-5033,false
f2a9dc8aca9e4a62bae3114ba3b442bd,167250,2025-09-09T21:28:00+00:00,2025-09-10T05:09:00+00:00,461.0,40.434,7.7,home,0.414,16.74,DRV_70fbeb0b-f8d0,false
f3ea018428f443ceadedda80bff9507d,175716,2025-01-22T10:23:00+00:00,2025-01-22T17:17:00+00:00,414.0,93.841,16.6,work,0.3297,30.94,DRV_58300188-f3d9,false
c74cc8903c6a4174913634a520509c62,463388,2025-11-19T17:04:00+00:00,2025-11-19T17:33:00+00:00,29.0,7.614,22.2,public,0.8124,6.19,DRV_5ddb1bba-eb06,false
9ae77eab084a47809136f1f8f31046dc,176107,2025-10-02T08:04:00+00:00,2025-10-02T14:07:00+00:00,363.0,46.189,14.3,work,0.3573,16.5,DRV_4b7fcaa8-e06e,false
c359810a71a6414c9f3c44dc5ef787b8,161552,2024-04-14T13:15:00+00:00,2024-04-14T14:10:00+00:00,55.0,50.361,100.0,public,0.6126,30.85,DRV_5633a403-f76f,false
1d0af7f7f5e44471bfe68c9c4758367b,175519,2025-05-08T15:31:00+00:00,2025-05-08T21:35:00+00:00,364.0,52.962,11.2,work,0.3389,17.95,DRV_1c446039-a501,false
42a259a6c66442858303cbc11e2595b8,210127,2025-09-19T09:12:00+00:00,2025-09-19T15:42:00+00:00,390.0,99.822,16.8,work,0.3558,35.52,DRV_424e0e06-1423,false
ea9e5c8db1a8471f891b90e99ca3fbb3,307835,2025-09-26T13:37:00+00:00,2025-09-26T21:47:00+00:00,490.0,51.282,8.0,home,0.4167,21.37,DRV_d6947f7c-4d3e,false
ae92ea71cf7d4b439679742fff4c96d6,157640,2024-03-24T15:45:00+00:00,2024-03-24T16:30:00+00:00,45.0,26.879,50.0,public,0.5679,15.26,DRV_b67796ee-2076,false
e42e50374a554ea08acbbe098ccc9cea,472800,2024-08-07T13:53:00+00:00,2024-08-07T21:52:00+00:00,479.0,49.484,7.3,home,0.378,18.71,DRV_6dbe7256-a2a3,false
a3404f08b34141b8ad6522b4b5a5f8e6,175656,2025-01-01T16:56:00+00:00,2025-01-01T22:57:00+00:00,361.0,58.201,13.3,work,0.3274,19.05,DRV_458911dd-9bba,false
3373730efc3145979f119c0f3967e60a,504567,2024-09-03T20:21:00+00:00,2024-09-03T20:44:00+00:00,23.0,109.959,400.0,public,0.6462,71.06,DRV_47c25cd4-9ca2,false
8dd4595b5c6346f386ba8cd37e7838c9,472800,2024-04-11T19:56:00+00:00,2024-04-12T00:49:00+00:00,293.0,23.876,7.8,home,0.3641,8.69,DRV_59775306-4fb7,false
9ca8a5c421384fe08d38bbd8fba6abf7,175653,2025-05-23T15:52:00+00:00,2025-05-23T21:07:00+00:00,315.0,75.262,18.2,work,0.3441,25.9,DRV_6148a509-2091,false
c4e7f7dd69294e738693fd9d7a89cbeb,463059,2025-03-01T22:18:00+00:00,2025-03-02T01:00:00+00:00,162.0,12.356,6.1,home,0.3863,4.77,DRV_8b2afbb2-0e10,false
a4704d48512849b1b8ede0ca20156a72,507620,2024-05-26T17:22:00+00:00,2024-05-26T17:48:00+00:00,26.0,8.177,22.2,public,0.6558,5.36,DRV_c8e39509-a06c,false
e0c1ff1e20da497298321ee48471b4b0,499097,2025-04-24T20:10:00+00:00,2025-04-25T05:18:00+00:00,548.0,33.464,5.3,home,0.3859,12.91,DRV_71e1c2b2-941c,false
f75d1e3cc48d4650ae9522d696792482,195016,2024-02-25T08:52:00+00:00,2024-02-25T09:38:00+00:00,46.0,176.82,350.0,public,0.7292,128.94,DRV_0e330d21-dbca,false
1fc905f8d4d647358e2f8958de431e06,171420,2024-12-12T21:31:00+00:00,2024-12-13T03:54:00+00:00,383.0,31.873,9.3,home,0.3734,11.9,DRV_85dbf177-0ca9,false
b596ca7cef4a4a889299e5052976aab2,478923,2025-09-16T11:12:00+00:00,2025-09-16T11:27:00+00:00,15.0,77.303,400.0,public,0.7677,59.34,DRV_a03aa09e-4160,false
a29319fa324047a18027ab7d143029a9,175697,2025-11-09T08:48:00+00:00,2025-11-09T10:10:00+00:00,82.0,49.174,40.0,public,0.7786,38.29,DRV_69113d17-5e48,false
8892042f9d4b4bf98d85e9c7a0017720,235604,2024-08-28T14:51:00+00:00,2024-08-28T18:57:00+00:00,246.0,68.625,18.5,work,0.3264,22.4,DRV_81f477f8-cf31,false
2779468594a54fdeb10d27c89780c215,175514,2025-10-24T10:38:00+00:00,2025-10-24T12:04:00+00:00,86.0,41.219,40.0,public,0.6614,27.26,DRV_fbc3c565-5033,false
d7b00bdc566e4cbe9aea622fe6e987ca,478923,2025-11-09T08:23:00+00:00,2025-11-09T09:19:00+00:00,56.0,263.36,400.0,public,0.688,181.18,DRV_077e1306-cd15,false
a394ed549e3c4a88aaa56e6d92779574,194466,2025-05-09T15:13:00+00:00,2025-05-09T15:50:00+00:00,37.0,137.221,350.0,public,0.7098,97.4,DRV_684204b1-aaec,false
ce000af03eb04181bba245884d560a3d,160899,2025-12-23T02:45:00+00:00,2025-12-23T05:17:00+00:00,152.0,21.643,9.5,home,0.4244,9.19,DRV_3cad45b1-6c08,false
0f5675f8b0484aa192ae5c22741b77f5,210126,2024-08-28T16:46:00+00:00,2024-08-28T18:47:00+00:00,121.0,16.99,15.7,work,0.3251,5.52,DRV_1998457a-45bc,false
9b4e164b57164c2eb43ada2a76e5ae78,171420,2024-03-03T23:30:00+00:00,2024-03-04T06:39:00+00:00,429.0,39.124,6.7,home,0.3486,13.64,DRV_775ceaa7-89cb,false
8fc85fc083d54ceb9edbb8eec2baf0e0,162312,2025-10-15T15:44:00+00:00,2025-10-15T19:35:00+00:00,231.0,49.246,18.3,work,0.3526,17.36,DRV_337d4809-cd87,false
3f779cae7318496d847906121f5d988f,162239,2025-02-19T10:11:00+00:00,2025-02-19T16:20:00+00:00,369.0,28.248,5.9,home,0.3831,10.82,DRV_8b2afbb2-0e10,false
7faeb7487781421e83c501cbfef7d9ea,175716,2024-11-18T14:31:00+00:00,2024-11-18T16:47:00+00:00,136.0,27.368,16.0,work,0.3222,8.82,DRV_16380912-ceb5,false
8164ceec64ab451bb1fac6e7170d7507,162312,2024-02-19T07:19:00+00:00,2024-02-19T11:14:00+00:00,235.0,46.607,17.1,work,0.3118,14.53,DRV_ab596c92-5c3f,false
0cf0374c0c744c0f9a57553995560a2d,175600,2024-02-27T14:59:00+00:00,2024-02-27T21:29:00+00:00,390.0,53.331,11.8,work,0.3039,16.21,DRV_8074fc09-0bf2,false
78786140ac2a4f71a77d95f1d7c4fe9c,504574,2024-03-22T09:25:00+00:00,2024-03-22T12:39:00+00:00,194.0,40.54,16.7,work,0.3008,12.19,DRV_04e89d5c-ec53,false
668c84770b95417c9dae1201673ba8bd,504569,2024-06-25T13:12:00+00:00,2024-06-25T14:04:00+00:00,52.0,114.223,150.0,public,0.6467,73.87,DRV_6a017aa5-1260,false
12d2fa0649e14d138da004955cce5ba9,171318,2025-12-19T10:11:00+00:00,2025-12-19T10:43:00+00:00,32.0,17.594,50.0,public,0.6811,11.98,DRV_a31ebfa0-52e4,false
fd350c5fd3474a3b879bc6378cc36f3b,463062,2024-09-27T18:59:00+00:00,2024-09-27T21:52:00+00:00,173.0,29.203,15.3,work,0.3196,9.33,DRV_16633cb1-d1ee,false
64d6dfbf18c04e2bb99f070420f0156a,210127,2025-10-01T09:59:00+00:00,2025-10-01T15:54:00+00:00,355.0,48.793,14.4,work,0.3583,17.48,DRV_fbc3c565-5033,false
8255da619a3b4319b2f5751024eeb4a6,504573,2024-01-19T13:47:00+00:00,2024-01-19T14:38:00+00:00,51.0,95.698,150.0,public,0.6613,63.28,DRV_09e9ed4f-a8e4,false
554227deb6ad448ba314d0c809f64405,307835,2024-10-30T08:28:00+00:00,2024-10-30T16:22:00+00:00,474.0,60.886,8.8,home,0.3775,22.98,DRV_6b05c9ed-590b,false
83f82f16e4a4474c9b33e3a42620f9a9,463059,2025-11-18T18:39:00+00:00,2025-11-19T03:17:00+00:00,518.0,33.248,5.4,home,0.4279,14.23,DRV_23bea131-ef03,false
4c9a9f24d7b44294bd44089d9dd2f9de,472800,2024-06-26T22:42:00+00:00,2024-06-27T04:22:00+00:00,340.0,19.06,6.0,home,0.3628,6.92,DRV_d2c58862-751a,false
b56ff8ce7d66471e88476c56827c9f8c,175656,2024-10-01T08:07:00+00:00,2024-10-01T11:58:00+00:00,231.0,39.612,14.8,work,0.3243,12.85,DRV_85d3ea65-19d0,false
ac7e937c54cc4e2a9e4cb287044251db,171420,2025-10-06T03:08:00+00:00,2025-10-06T05:17:00+00:00,129.0,12.87,8.8,home,0.4158,5.35,DRV_7c4d19d0-db69,false
b9aed8e4e61549c88bf81f864ec3f970,504501,2024-04-23T08:23:00+00:00,2024-04-23T08:50:00+00:00,27.0,109.975,400.0,public,0.6107,67.16,DRV_50918071-613a,false
f791f1e543f94d6bb97ebe8798cf1188,312711,2024-02-16T14:22:00+00:00,2024-02-16T22:01:00+00:00,459.0,72.343,12.8,work,0.3143,22.73,DRV_18dfb6a7-e2f9,false
2ba6adb37afe41149561c8130d259caa,506364,2025-12-16T19:28:00+00:00,2025-12-17T02:45:00+00:00,437.0,42.549,7.6,home,0.4233,18.01,DRV_f477a4ab-7718,false
25d4a0fc615447659756ba9cc64c9647,507621,2024-12-27T18:18:00+00:00,2024-12-27T19:18:00+00:00,60.0,12.929,22.2,public,0.7228,9.34,DRV_db19e7a0-0c8c,false
1c221ceab35546a5b2bd92f29293f705,175718,2025-06-14T18:37:00+00:00,2025-06-14T19:47:00+00:00,70.0,32.542,40.0,public,0.7912,25.75,DRV_dc35ab3b-8082,false
b0c4a01c69b740faa6c432f66b352f85,499097,2024-04-28T02:45:00+00:00,2024-04-28T07:11:00+00:00,266.0,36.623,10.7,home,0.3542,12.97,DRV_e68d5b0f-5771,false
df70fb2a78bb42a5aba742d29c89d374,162238,2024-08-02T22:52:00+00:00,2024-08-03T03:07:00+00:00,255.0,33.003,8.6,home,0.3626,11.97,DRV_4f48e334-2309,false
3514589084c84c46a3595fa4b4adaf89,162238,2025-01-30T21:24:00+00:00,2025-01-30T23:08:00+00:00,104.0,9.645,10.3,home,0.4054,3.91,DRV_0ffa9665-7f91,false
e980f80875ac424cac55aef7f4e95734,169763,2025-06-26T19:17:00+00:00,2025-06-27T03:35:00+00:00,498.0,49.777,7.3,home,0.4027,20.04,DRV_634ec500-fcd1,false
b88e830fde1e494a85a11f5cad05b912,469428,2024-10-08T13:09:00+00:00,2024-10-08T15:21:00+00:00,132.0,9.463,7.8,home,0.3776,3.57,DRV_ce6a9dd3-4ea5,false
313839757bf34a349c2dfa9743ad3d62,303137,2025-11-07T17:33:00+00:00,2025-11-07T18:29:00+00:00,56.0,164.656,250.0,public,0.8798,144.87,DRV_0e330d21-dbca,false
f910abb3f1054252b990e2c94c6a70f4,307648,2025-09-10T19:02:00+00:00,2025-09-11T01:40:00+00:00,398.0,42.57,7.2,home,0.4203,17.89,DRV_23bea131-ef03,false
594b2a3a7ad445a19129950d7d2f4e58,474506,2025-03-31T13:51:00+00:00,2025-03-31T15:55:00+00:00,124.0,11.722,6.7,home,0.4032,4.73,DRV_9454d7cc-2cdd,false
1f33242d49ac408786015028b8beff3d,504573,2025-01-30T07:28:00+00:00,2025-01-30T07:51:00+00:00,23.0,46.153,150.0,public,0.8179,37.75,DRV_60642eab-f319,false
d1812f7765004423baebcd19e5508ea2,460080,2025-05-17T14:36:00+00:00,2025-05-17T14:36:00+00:00,0.0,0.0,21.9,work,0.3439,0.0,DRV_3cad45b1-6c08,false
49a224410ac44e858a5b1aff257f7595,463387,2025-08-07T15:24:00+00:00,2025-08-07T16:26:00+00:00,62.0,14.452,22.2,public,0.6893,9.96,DRV_dd1465ed-4ffe,false
eedaa8024568442689e03e22d3f4a49b,301733,2024-05-07T09:00:00+00:00,2024-05-07T09:34:00+00:00,34.0,112.998,350.0,public,0.7016,79.27,DRV_ebc6f888-ec56,false
963a8617bdab47e79d9d028e1bf645f6,312711,2025-10-21T16:47:00+00:00,2025-10-21T23:42:00+00:00,415.0,94.063,18.8,work,0.3573,33.61,DRV_a662e526-200e,false
69ce1e4e19a642c98d700ea43b9b2d45,176321,2025-02-18T03:28:00+00:00,2025-02-18T05:19:00+00:00,111.0,10.767,9.4,home,0.397,4.27,DRV_01fe8300-e32e,false
0153922123314a288550eca8ae62990c,507622,2025-12-02T11:24:00+00:00,2025-12-02T11:59:00+00:00,35.0,11.086,22.2,public,0.7468,8.28,DRV_ec3b891b-a2ae,false
7a3a10e179c743a0a0decc3de1721c83,301728,2025-12-12T12:45:00+00:00,2025-12-12T13:34:00+00:00,49.0,167.554,350.0,public,0.6835,114.53,DRV_2964807c-9b6a,false
a55990e749104ade92380bf24988e418,303139,2024-01-28T16:20:00+00:00,2024-01-28T16:42:00+00:00,22.0,73.305,250.0,public,0.7124,52.22,DRV_c8194d1c-9d76,false
efc9909ed9af4e09b91e3d6ebd1a8f4b,193148,2024-12-13T01:38:00+00:00,2024-12-13T03:02:00+00:00,84.0,6.972,7.4,home,0.3858,2.69,DRV_68a2e8cf-ce19,false
ff46a6bf094d416dab6d2fedef158d5b,194460,2025-03-14T16:43:00+00:00,2025-03-14T17:30:00+00:00,47.0,244.825,350.0,public,0.6798,166.44,DRV_79e0b63d-8f66,false
e0723d964a1a41f5ad10f004df4e713e,169762,2025-03-24T10:58:00+00:00,2025-03-24T15:02:00+00:00,244.0,29.078,11.8,work,0.323,9.39,DRV_a24d3491-f33e,false
fba57cc8edaf47669b780ede9a4ffc0c,160899,2025-10-04T04:46:00+00:00,2025-10-04T11:41:00+00:00,415.0,41.953,9.3,home,0.4046,16.97,DRV_63d1bca8-00be,false
7e710b5586394d418b15bd94a42d0cd7,312711,2024-05-13T08:01:00+00:00,2024-05-13T14:21:00+00:00,380.0,79.186,18.9,work,0.3074,24.34,DRV_127a4d83-18c7,false
2999394c54a7469b9cd66b09cf0e6d2b,185538,2025-05-20T10:37:00+00:00,2025-05-20T18:20:00+00:00,463.0,129.906,20.0,work,0.3423,44.47,DRV_7f7fd44c-38f2,false
bc92fd81039b458cafaabe0bb7f60cdf,162239,2025-12-06T17:36:00+00:00,2025-12-07T03:18:00+00:00,582.0,79.175,10.5,home,0.4303,34.07,DRV_ab596c92-5c3f,false
2ced3c0d317344b581dd484aaca58d95,175716,2025-12-30T08:07:00+00:00,2025-12-30T11:56:00+00:00,229.0,55.108,16.8,work,0.36,19.84,DRV_18cef4e4-83e1,false
83e96ef46d7d45d093b59af767ce378f,463389,2024-01-11T14:45:00+00:00,2024-01-11T16:11:00+00:00,86.0,18.222,22.2,public,0.6798,12.39,DRV_0ffa9665-7f91,false
23ff23d3fb4f488aaf4dd219186b2880,463059,2025-12-19T18:22:00+00:00,2025-12-19T23:06:00+00:00,284.0,31.95,7.8,home,0.418,13.35,DRV_8caeaa61-4da8,false
3c4b1eec62314e7382c2d2eb01bf9e73,189427,2024-04-23T17:37:00+00:00,2024-04-24T01:32:00+00:00,475.0,80.183,18.7,work,0.3053,24.48,DRV_170b165e-41f7,false
b90ed44b951c45d58d4c5280546252e7,502190,2025-03-21T20:16:00+00:00,2025-03-22T04:37:00+00:00,501.0,43.272,7.5,home,0.3921,16.97,DRV_a31ebfa0-52e4,false
0fe761493c7e4368b15948475c0b9b10,307648,2024-08-29T00:10:00+00:00,2024-08-29T08:14:00+00:00,484.0,45.901,9.5,home,0.374,17.17,DRV_7d2f60f9-0c76,false
80a52e65afa24559a7c9620428e333b6,504501,2025-05-09T14:23:00+00:00,2025-05-09T14:39:00+00:00,16.0,75.19,400.0,public,0.772,58.04,DRV_5c8118ab-1f0b,false
4b87959ff0cd4f05aa87855ea38295d3,301730,2024-02-03T07:12:00+00:00,2024-02-03T07:34:00+00:00,22.0,97.601,350.0,public,0.7389,72.12,DRV_9ddcdfed-1457,false
27372b527a6a4107a2319050f5159494,167250,2024-08-21T18:59:00+00:00,2024-08-21T23:34:00+00:00,275.0,24.48,7.7,home,0.3698,9.05,DRV_23bea131-ef03,false
899ac252c1e1494ab8883058e9ad0e9b,504567,2024-10-13T12:43:00+00:00,2024-10-13T13:37:00+00:00,54.0,0.0,400.0,public,0.6608,0.0,DRV_0ae54ec6-b1a9,false
14f573d0c99140329f85c77798874bfe,507622,2025-11-22T19:02:00+00:00,2025-11-22T20:08:00+00:00,66.0,19.997,22.2,public,0.8711,17.42,DRV_3e3d4fbd-8994,false
906d5c8cead04c8993fe8a295c9deee0,459865,2025-04-22T18:23:00+00:00,2025-04-22T22:21:00+00:00,238.0,23.8,8.5,home,0.3971,9.45,DRV_f497613d-48fc,false
53ff84612a1f4b61a65cb9d989628f6e,303136,2025-07-20T18:54:00+00:00,2025-07-20T19:38:00+00:00,44.0,153.822,250.0,public,0.8075,124.21,DRV_d757e7dd-ebe2,false
95492a82b7874f8db495311eae27d432,157550,2025-06-27T19:35:00+00:00,2025-06-28T03:42:00+00:00,487.0,54.471,7.9,home,0.4122,22.45,DRV_0e330d21-dbca,false
741423b50e3e45f28f0671c7720b274b,295782,2024-12-19T13:29:00+00:00,2024-12-19T14:04:00+00:00,35.0,74.88,140.0,public,0.702,52.57,DRV_339b1933-d85d,false
765e6cb58f0d45408ec7d662905c7bdd,176107,2024-01-12T09:32:00+00:00,2024-01-12T15:43:00+00:00,371.0,83.039,18.7,work,0.2944,24.45,DRV_665ec61b-5cd1,false
d103142441244bb4a55ce5080592bfa5,161416,2024-04-08T09:18:00+00:00,2024-04-08T14:51:00+00:00,333.0,105.553,20.9,work,0.3104,32.77,DRV_09d6aacb-fb2a,false
fe7ee3628a8940f0905291d3b34c6c73,176321,2025-01-29T21:23:00+00:00,2025-01-30T07:18:00+00:00,595.0,34.35,6.4,home,0.3782,12.99,DRV_ca709513-e963,false
c4db5a622e13418da8ab80ea497ec6d1,301733,2025-12-05T19:11:00+00:00,2025-12-05T19:27:00+00:00,16.0,79.805,350.0,public,0.8863,70.73,DRV_23bea131-ef03,false
6b9cd71cf6ba445ba55871e3bab2b77d,157587,2024-09-01T12:42:00+00:00,2024-09-01T20:22:00+00:00,460.0,43.169,7.7,home,0.3602,15.55,DRV_3da703dd-40aa,false
e821e716eac84da19e9f6f5b72d35458,160899,2025-07-13T18:14:00+00:00,2025-07-14T03:22:00+00:00,548.0,44.967,10.0,home,0.3892,17.5,DRV_19e3f2bf-375e,false
8a0f9508dfe240a0a96b3c42f6d22a7b,193148,2025-10-06T10:25:00+00:00,2025-10-06T15:59:00+00:00,334.0,27.557,5.7,home,0.4122,11.36,DRV_88abb3b1-b69b,false
00e3a026d5b64e85b90239d9fa8dae42,161551,2025-11-17T13:55:00+00:00,2025-11-17T14:53:00+00:00,58.0,86.811,100.0,public,0.7645,66.36,DRV_2523b3d4-47b7,false
d2c7bffb6118433b882ccd1e6c93a791,160899,2024-10-08T21:24:00+00:00,2024-10-09T05:05:00+00:00,461.0,52.304,9.4,home,0.3749,19.61,DRV_ac5bd313-8345,false
effa20023040413c8690fb1527b608dc,504501,2025-11-30T09:20:00+00:00,2025-11-30T10:20:00+00:00,60.0,278.769,400.0,public,0.7282,203.0,DRV_c4627772-bdf3,false
34c1c3ea3d9c4e6484015cede39836bb,175655,2025-05-09T09:25:00+00:00,2025-05-09T13:57:00+00:00,272.0,79.712,20.0,work,0.363,28.94,DRV_0ffa9665-7f91,false
b40a9181ac094db799086e477249f62c,274124,2025-03-02T20:14:00+00:00,2025-03-03T06:06:00+00:00,592.0,34.053,6.8,home,0.3771,12.84,DRV_7d17fa04-6954,false
